4P;qhat;lp;cross section;eloss;qhat;lp;cross section;eloss;;;delta pT2;delta pT2;delta pT2;Rm;Rm;Rm;;;;;;;;;;;;;;
zbin;val1;val2;val3;val5;err1;err2;err3;err5;chi2;chi2/DOF;Ne;Kr;Xe;Ne;Kr;Xe;;;;;;;;;;;;;;
0.94;1.635507097;1.465980414;35;-0.034998811;3.087962436;1.363886928;0;0.052497304;0.268287583;0.089429194;0.004413804;0.006132255;0.006596388;0.795360068;0.560564538;0.490735419;;-0.215317673;-0.556278545;-0.750408231;;;;;0.004087083;;;;;
iFit Info: Energy Loss: 1 - He subtraction: 1 with correlation = 0 - Cross Section = 30 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.034191371;11.52592869;30;-0.024345224;0.393934159;9.417060244;0;0.046843264;4.678892583;1.559630861;0.011910509;0.020777443;0.024196826;0.866437805;0.790418173;0.758647523;0.32;-0.257108243;-0.257108243;-0.257108243;;;;;;;;;;
0.53;2.669101521;5.508979276;30;-0.010381708;0.629025801;2.603135902;0;0.046405784;2.576015312;0.858671771;0.01339314;0.021960035;0.024946239;0.876516327;0.743687571;0.692259755;0.53;-0.248313121;-0.248313121;-0.248313121;;;;;;;;;;
0.75;1.437872973;2.84003639;30;-0.040340539;1.461976975;1.625346778;0;0.05402113;0.41254591;0.137515303;0.005659459;0.008558344;0.009445046;0.878534872;0.683935031;0.616766123;0.75;-0.643618794;-0.643618794;-0.643618794;;;;;;;;;;
0.94;2.024431129;1.121133062;30;-0.036086849;5.921170572;1.488339746;0;0.060139015;0.271604535;0.090534845;0.004503908;0.006080632;0.00649303;0.79549537;0.560172239;0.490555364;0.94;-0.507334816;-0.507334816;-0.507334816;;;;;;;;;;
iFit Info: Energy Loss: 1 - He subtraction: 1 with correlation = 0 - Cross Section = 25 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.050155542;11.09885278;25;-0.028164603;0.41725381;9.355931742;0;0.044735909;4.79370947;1.597903157;0.011935458;0.020769754;0.024163641;0.86410169;0.79120759;0.760055047;;;;;;;;;;;;;;
0.53;2.762421854;5.040492659;25;-0.00623676;0.699188045;2.526611595;0;0.045542637;2.684324667;0.894774889;0.013507812;0.021935664;0.024827265;0.875246986;0.744306511;0.692838526;;;;;;;;;;;;;;
0.75;1.580814449;2.408143493;25;-0.03826974;1.654272356;1.626851861;0;0.056307704;0.426492371;0.142164124;0.005740151;0.008490776;0.009305107;0.878166404;0.68402389;0.61674822;;;;;;;;;;;;;;
0.94;3.683284887;0.558671802;25;-0.043335174;6.639864284;1.974258909;0;0.088970488;0.275585627;0.091861876;0.004551669;0.005864998;0.006197338;0.796278813;0.559760347;0.490756459;;;;;;;;;;;;;;
iFit Info: Energy Loss: 1 - He subtraction: 1 with correlation = 0 - Cross Section = 20 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.068867404;10.66283008;20;-0.033479078;0.456499873;9.594915664;0;0.042617014;4.96903898;1.656346327;0.011968832;0.020772001;0.024139763;0.859887873;0.792132704;0.762341021;;;;;;;;;;;;;;
0.53;2.914410314;4.430833493;20;-0.001169551;0.816944972;2.381474837;0;0.043919503;2.865840396;0.955280132;0.013680084;0.021889758;0.024639692;0.872690715;0.74501886;0.693962227;;;;;;;;;;;;;;
0.75;1.906868826;1.800487769;20;-0.038083744;2.153697739;1.632266441;0;0.061618841;0.449884823;0.149961608;0.005876655;0.008370413;0.009068016;0.877709301;0.684268278;0.617275433;;;;;;;;;;;;;;
0.94;9.993977685;0.176903424;20;-0.036848591;9.908195918;0.442134021;0;0.020340463;0.354313261;0.11810442;0.004086963;0.005159165;0.005429;0.782044445;0.564289624;0.499081364;;;;;;;;;;;;;;
2P;qhat;lp;cross section;eloss;qhat;lp;cross section;eloss;;;delta pT2;delta pT2;delta pT2;Rm;Rm;Rm;;;;;;;;;;;;;;
zbin;val1;val2;val3;val5;err1;err2;err3;err5;chi2;chi2/DOF;Ne;Kr;Xe;Ne;Kr;Xe;;;;;;;;;;;;;;
iFit Info: Energy Loss: 0 - He subtraction: 1 with correlation = 0 - Cross Section = 40 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.125454155;9.50174555;40;0;0.219496572;1.970533965;0;0;4.672592283;1.168148071;0.012059728;0.020759737;0.024045525;0.888517548;0.789426671;0.750158768;;;;;;;;;;;;;;
0.53;2.432882642;7.239484549;40;0;0.396206752;1.064247156;0;0;2.59339126;0.648347815;0.013074814;0.022015438;0.025273534;0.860705111;0.74287554;0.697487142;;;;;;;;;;;;;;
0.75;1.072942811;5.388096332;40;0;1.031536588;0.869821482;0;0;1.233286108;0.308321527;0.005350159;0.008751706;0.009932758;0.825149753;0.686185909;0.634721201;;;;;;;;;;;;;;
0.94;1.028574807;3.033429451;40;0;1.953019171;0.497393965;0;0;1.01797206;0.254493015;0.004170839;0.006362756;0.007042248;0.741737742;0.566832899;0.508645358;;;;;;;;;;;;;;
iFit Info: Energy Loss: 0 - He subtraction: 1 with correlation = 0 - Cross Section = 35 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.162100392;8.88152665;35;0;0.227472221;1.873021848;0;0;4.78123099;1.195307748;0.012117449;0.020753171;0.023988251;0.890781191;0.790032191;0.749691641;;;;;;;;;;;;;;
0.53;2.490403043;6.722486995;35;0;0.408254127;1.007086411;0;0;2.597547038;0.64938676;0.013157088;0.022004688;0.025193011;0.86318268;0.743197311;0.696584596;;;;;;;;;;;;;;
0.75;1.10740517;4.962006863;35;0;1.066127916;0.829474489;0;0;1.154101864;0.288525466;0.005389343;0.008736576;0.009881755;0.827812242;0.686272064;0.63359728;;;;;;;;;;;;;;
0.94;1.095153321;2.722689869;35;0;2.067112916;0.475344793;0;0;0.955395584;0.238848896;0.004226054;0.006354743;0.007000359;0.744244314;0.566885274;0.507872234;;;;;;;;;;;;;;
iFit Info: Energy Loss: 0 - He subtraction: 1 with correlation = 0 - Cross Section = 30 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.212336101;8.156268927;30;0;0.238980688;1.759058613;0;0;4.936617414;1.234154354;0.01219485;0.020744386;0.023912374;0.893356355;0.790908791;0.749377347;;;;;;;;;;;;;;
0.53;2.570475157;6.11454026;30;0;0.425794534;0.943243185;0;0;2.627312;0.656828;0.013265077;0.021983554;0.025077806;0.86587466;0.743644991;0.695671674;;;;;;;;;;;;;;
0.75;1.152221654;4.45823924;30;0;1.116852869;0.772106194;0;0;1.079076314;0.269769079;0.005419576;0.008678256;0.009771088;0.830549107;0.686391816;0.632414694;;;;;;;;;;;;;;
0.94;1.19471209;2.352734198;30;0;2.242302313;0.450814849;0;0;0.908626767;0.227156692;0.004286014;0.006320212;0.006919713;0.746363573;0.567054763;0.507385268;;;;;;;;;;;;;;
iFit Info: Energy Loss: 0 - He subtraction: 1 with correlation = 0 - Cross Section = 25 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.28503815;7.293263532;25;0;0.256574839;1.616153096;0;0;5.170487136;1.292621784;0.012300539;0.020725335;0.023798781;0.896279274;0.79220793;0.749394187;;;;;;;;;;;;;;
0.53;2.692596932;5.384437726;25;0;0.453565729;0.86680844;0;0;2.702811208;0.675702802;0.013423854;0.021956932;0.024919348;0.868683168;0.744197758;0.694789134;;;;;;;;;;;;;;
0.75;1.231221746;3.854389023;25;0;1.19478034;0.713484915;0;0;1.015660238;0.25391506;0.005502466;0.008657293;0.009684912;0.833237423;0.686676228;0.631405171;;;;;;;;;;;;;;
0.94;1.370080582;1.902245823;25;0;2.543864038;0.42137041;0;0;0.894586616;0.223646654;0.004364752;0.006260317;0.006796168;0.747430046;0.567446443;0.507483821;;;;;;;;;;;;;;
iFit Info: Energy Loss: 0 - He subtraction: 1 with correlation = 0 - Cross Section = 20 mbarn fixed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.32;2.402196647;6.245280371;20;0;0.288030501;1.448227125;0;0;5.549588755;1.387397189;0.012463802;0.020698762;0.023631671;0.899564367;0.794199844;0.750125512;;;;;;;;;;;;;;
0.53;2.898108879;4.490956126;20;0;0.504241756;0.776702888;0;0;2.866549948;0.716637487;0.01366454;0.021899524;0.02466509;0.871442752;0.744984903;0.694315453;;;;;;;;;;;;;;
0.75;1.371677516;3.110243158;20;0;1.335887678;0.639781764;0;0;0.980967953;0.245241988;0.005623371;0.008607053;0.009536728;0.835311787;0.687009793;0.630885938;;;;;;;;;;;;;;
0.94;1.771003892;1.336063935;20;0;3.17927494;0.390380393;0;0;0.955179202;0.2387948;0.004481603;0.006161439;0.006609354;0.745999877;0.568236961;0.509172539;;;;;;;;;;;;;;
